classificacao,x,y
1.0,0.6368342408347141,2.240103645646384
-1.0,-0.6946968552360863,0.04432246288888146
-1.0,-1.904894637976436,-0.46990283781961084
-1.0,-0.7987086680807481,-1.133743922055235
-1.0,0.8976574168580247,-0.5244207254889425
-1.0,0.6459027177099556,0.08943103065539082
-1.0,-1.1926420270910525,2.2348863935533756
-1.0,-0.40144272688740895,0.976446531558917
-1.0,-2.0404900564139505,0.7710948907233405
-1.0,0.4038448865978143,-0.36142633214321107
-1.0,-0.46037531731104886,0.21561919128563342
-1.0,-0.19168036656237883,0.5050191239021614
-1.0,-0.5391968203375179,-1.5121163073797035
-1.0,0.12745417832707118,-1.0841634007019223
1.0,1.4595959078435148,1.3213973416110696
-1.0,-0.16527825145947342,-1.8906066017423262
-1.0,-2.502682367352441,-1.8342197546795687
-1.0,-1.0218334871808241,-0.710770091159786
-1.0,-0.5595920728853231,-0.5962281656917683
-1.0,-0.45441429062548044,-0.05344444731008629
-1.0,-0.682415848397373,-0.9303674961612037
-1.0,-0.890188317107611,-0.037049539958898564
-1.0,-0.15870254333964048,0.9770949996511826
-1.0,-0.31580001376645195,0.6231951762470457
-1.0,-0.9628625874381661,-0.3154854324437927
1.0,2.352069985093028,-0.11416579236923519
-1.0,1.0852077702211471,-0.19458254324621926
-1.0,-1.223033167979387,-1.2538912978093757
-1.0,1.294012338830058,-0.7521847072173088
-1.0,0.5704930026917961,-0.55798689726867
1.0,2.445125746379342,1.7455765698866386
-1.0,-1.8780216360212878,2.127839329122622
-1.0,-0.8319253489024218,-1.0976851379178092
-1.0,0.4923399230152603,-0.3400364694955933
-1.0,1.01312960253524,-0.5983701967687143
-1.0,-2.0381056332682914,1.1180160221038518
-1.0,0.288709602595262,-2.2420916030753304
-1.0,-0.3868083521285734,0.4770612228713994
-1.0,0.009824885788993997,0.4142856558964854
-1.0,0.6256544800863884,0.27760847111004516
-1.0,-0.3555469316095112,0.6679714965672386
-1.0,-0.4001606671580918,-0.7415311932733771
-1.0,-0.5330147568342537,-0.07823388574832937
-1.0,-0.37916881677306624,-2.156083358180767
-1.0,-2.457998808011197,0.6975674486346726
-1.0,-0.4246867432884607,-1.7922090256468857
-1.0,0.507338531960981,-0.010587819842310097
-1.0,-0.46999918996673995,1.5715344442005108
1.0,1.7271101672578073,1.8863264432308524
-1.0,0.22762074274112482,-1.2789869772743028
-1.0,0.5474516397822369,-0.5389567019561576
-1.0,-1.051595702410195,-2.0529632936931717
-1.0,0.2827018215651441,0.2107467441320743
-1.0,0.03381859853583169,0.5712225916706464
1.0,1.3357792489757065,0.46622227626929846
1.0,1.1178477077359261,1.7648516352565031
-1.0,0.6464743222693827,-0.1770748798982817
-1.0,-0.5413987340564578,-0.29344907481307664
-1.0,-1.3523626495543146,-0.2470291525219501
-1.0,-0.3623220318336522,0.23187245651852767
1.0,2.0453796182923907,2.4385407693301007
-1.0,0.21563184299174964,0.8746821782695738
-1.0,1.5455586851019174,-1.283699048434762
-1.0,0.653604484424548,-0.17850171961466266
-1.0,-0.06187808028292095,0.8517561118900415
-1.0,0.2248947675419374,-0.16928081140203538
-1.0,-1.6186470332679417,-0.2669649839019799
1.0,1.832587596108966,0.3062331423971726
-1.0,-0.7051101082723811,2.3530818524244754
1.0,1.2469779464411292,4.008063573546657
-1.0,-0.05805458126290517,-1.8364807272472679
1.0,1.808799860786408,0.9205644919148155
-1.0,0.4575582574168504,-0.9857508069474732
1.0,0.9676057893146226,2.4489272794753614
-1.0,-0.000660373720163023,0.65797881357262
-1.0,-0.2660203411342349,0.6902158042618316
-1.0,0.1259818422028796,1.3103638523704286
1.0,1.1176463038841973,1.209071789459589
1.0,0.030233158296417893,2.9812711964231684
-1.0,-0.6460898264729095,-1.1436771483069954
-1.0,0.006558860127166759,-1.2686075517875295
-1.0,-0.7358514438154142,0.754191227661817
-1.0,-0.41111784718851796,-1.7037569311116325
-1.0,1.4053027921675645,-1.1792707338330441
-1.0,-0.5518970693633122,0.28845167963659457
-1.0,0.7360606979798783,-0.7115676010888579
-1.0,-0.8844523757156096,-0.4887602780592801
-1.0,-1.4613891521264433,0.04656239191214838
-1.0,-1.0702164261709568,-0.2972505291075977
-1.0,0.5849653461987375,-0.1317780618276197
-1.0,-1.3993046952871617,0.28764814349901235
1.0,0.743473805384681,3.030664192991394
-1.0,-1.0918607309178776,0.577627554267826
-1.0,0.6929110221365504,0.10754950813447671
-1.0,0.3273478857693773,0.6547311614723289
-1.0,0.44256577205799613,-0.46110609209713466
-1.0,-1.0449027123492547,0.3466481471349673
1.0,1.4868188230969333,1.0244145100031763
-1.0,-0.7092667263971705,0.6219357495916904
-1.0,-0.18536265306155705,0.07095655964344878
-1.0,-0.5208539602017087,-1.0866805020194508
-1.0,0.08995844181637248,0.47332893293805883
1.0,0.8662865254894614,3.1083711717895155
1.0,2.1191935323296685,2.562099443396643
-1.0,-0.38454635798967574,-0.7089499353078419
1.0,1.4080249002599114,0.8037771054191417
1.0,1.8435334063661761,0.7911362311911554
-1.0,0.6577193446662775,0.20154465876264155
-1.0,-0.4710359063712071,-1.5677457238107857
-1.0,-0.13188019093517697,-0.22308436900841433
-1.0,-1.0802314217237847,0.8723226496677208
-1.0,-1.074859614598378,-1.2372358650839965
-1.0,1.3037951592574106,-0.8970234784593377
-1.0,-0.6385190001704227,0.8172421939846416
-1.0,-1.4818678131548164,0.304390049964962
1.0,0.9857664329509868,1.232929536991125
1.0,1.8539271599122127,-0.03914726548913938
-1.0,0.6468060190018825,-0.11471982841842449
-1.0,-0.7320458481196334,-0.9247093602705195
1.0,0.4907648010917063,2.297101582385637
-1.0,0.1922867405776879,1.1694453279119024
-1.0,-0.9428758328870036,-0.4626060927381965
1.0,2.1327840072665016,2.6216095334226397
-1.0,0.9123742655424752,-1.0522326203900676
-1.0,-1.273067593664403,-0.41897821925330475
-1.0,-0.031428465313569,-0.8846312728680112
-1.0,0.1654553484255475,-0.16874746258071105
1.0,1.0159236881469127,1.1225645393631591
-1.0,-2.7381186253646375,0.2976450722619713
-1.0,0.766303941080527,-0.11598295478748648
1.0,0.3628306036795147,2.3414524874693274
-1.0,0.09153044534087047,-0.326994831643512
-1.0,1.1756339623258114,-0.7825261093733182
1.0,0.5509370214442069,2.7346842695870563
-1.0,-0.040600134198146086,-0.8078181646261889
-1.0,0.7785947093818156,-0.631214611326443
-1.0,-0.3267864411786037,0.6024807350062282
1.0,0.9535298652915394,1.1769714475808775
1.0,0.5848256320701778,2.220224578702406
1.0,0.8666663362835998,2.5100000320559603
-1.0,-0.8275245395989149,0.08239940886003706
-1.0,0.2828252812745139,-0.7253814608052839
-1.0,0.3877507080677274,-0.9042324314825253
-1.0,-0.2707492920392525,-0.09962676511433527
-1.0,-0.4234802327880191,-0.5376038085547278
-1.0,-0.26132109774484125,0.12182348618359312
-1.0,0.16347268096897666,-0.190373905145025
-1.0,-0.29007213957001826,-1.365671791727681
-1.0,0.6783871263967943,0.10243026672202514
-1.0,-1.223123465993757,0.1798976043410169
1.0,0.7647723717832576,1.5904904514666005
-1.0,0.27030249845692,-0.84320057499171
-1.0,0.4628064098504349,0.09740088792018338
-1.0,-0.2548353161073153,0.2966618616365017
-1.0,-0.397473102520195,-0.5654250113809114
-1.0,-0.8217644129638726,1.7070377359574265
1.0,1.2105523383833323,1.5586721676577404
