classificacao,x,y
-1.0,1.7760008565758598,-0.08611512711803328
-1.0,1.1204013850402048,-0.3621127889301318
-1.0,-1.0874430527696939,-0.4008562990800715
-1.0,1.208024466194532,-0.8950850804473313
-1.0,-0.12347606834240345,-0.8687826950691596
-1.0,1.0039720924107722,-0.7154795968555634
1.0,-0.9415092470152127,2.2939284042681622
-1.0,-1.0985007084868927,-0.6019054085804036
-1.0,1.9995467275303656,1.3147788532633908
-1.0,-1.6335757255953463,-1.6448651758827162
-1.0,0.8210958373539589,0.49250479614376114
1.0,0.6644780232829929,1.6267693026971708
-1.0,1.4350446101976027,0.38042428421491153
-1.0,0.38375007791665355,-0.5064461464612265
-1.0,0.28103616575256885,-0.8602556017239017
1.0,-0.21840859723422487,1.2426783089086477
1.0,-0.07402882263978074,1.5160359664396497
1.0,-0.044827532211644365,1.0597426941814778
-1.0,-0.5858263984877109,-0.5206317845915136
-1.0,-2.2133611638495045,-0.519231835103694
-1.0,-0.4116296331784339,-0.3534675785648812
1.0,-0.23670328353979087,1.9900263273574392
-1.0,0.3942965516346046,0.14063560943221085
-1.0,0.5873863681877644,-0.757320307831145
-1.0,0.04341101745866569,-0.19284216906852109
-1.0,-1.0203529808645995,0.015558482661671766
1.0,0.23182349772253955,2.3079005161934565
-1.0,0.6981547067694667,0.18301579391693154
-1.0,2.676247851023863,0.16475624494772897
-1.0,0.3670617694757904,-1.5819244564990278
-1.0,0.21843604018765517,-0.49668506969839893
-1.0,0.7079215113668534,-1.4957866515867793
-1.0,-1.6419250984304141,0.4782256413888949
-1.0,-1.1964783013848024,-1.0653054646163886
-1.0,-0.5578361527951198,-0.4565081334779564
-1.0,0.42953711331777683,-0.37367578492760295
-1.0,-0.9750703338804765,-0.6880795560985461
-1.0,0.5169608491816652,-0.8099257580323463
-1.0,-1.4472153006606485,-0.1248980434897195
1.0,0.6037188264019506,1.9590109239563005
-1.0,-0.809144773220916,-0.7977950270228907
-1.0,0.44037480441915067,-2.1152698088953663
-1.0,-0.3533356183813619,-0.08728676170782877
-1.0,1.01027785414371,-0.37373553807933085
-1.0,-0.24149274608914162,-0.3520719953211764
-1.0,0.9582198993288051,0.2448180574713605
-1.0,-1.7941312847986004,0.06859472603583419
1.0,0.34738399745175064,1.157257020947052
1.0,-0.5732435398148582,1.9064890726203787
1.0,0.4742929166733681,2.812928538822121
-1.0,-1.0372816223790355,0.8570317974012436
-1.0,1.5930176718717728,1.5337675839902147
1.0,0.4875893668154456,1.5700801389807668
-1.0,-1.7727712178263688,0.24330100137208757
-1.0,0.43214085194567264,-0.5137114085001004
