classificacao,x,y
-1.0,0.46877982892757564,-0.9069957073096776
-1.0,0.3064606514879402,-0.24984405719655794
-1.0,-1.0907063580238041,-0.41844723815710083
1.0,-0.20938324896401903,2.0923954356156065
-1.0,-0.41596555821919196,-0.04214574950524075
-1.0,0.7087438873075605,-0.6078961821217193
-1.0,0.1654709552228996,-0.3110838961252975
1.0,0.4840905550960915,1.6543091224814748
1.0,0.19332682451938757,1.9418837705564735
-1.0,0.057054669692161906,-0.2002571300742146
-1.0,-0.6863617651754504,-0.29155412433788463
-1.0,0.5432546335276461,-1.0330785366182482
-1.0,0.34718518514098345,-1.6143073797353564
-1.0,-0.23959628880280764,-0.559217989078653
-1.0,-0.4424732362529057,-0.16727853478638469
-1.0,-0.06479379524838447,-0.57579103801738
-1.0,0.7308202732941653,-0.348736240791747
-1.0,0.4482226289629203,0.09500538980760799
-1.0,-1.6234628623978564,0.02513520551273802
1.0,0.3670488386714104,1.9671561880127433
-1.0,0.11554662100900971,-2.9234093772507426
-1.0,-1.147781663443004,0.20658141929307278
-1.0,-1.7249245178725252,-0.4002274259720534
-1.0,-0.7411099141809429,-1.4641678159928688
-1.0,-2.752790252690053,0.3872336642009085
-1.0,-0.561252890828152,-1.3634147580395974
-1.0,-1.199180912605065,-0.7786755358619649
-1.0,-0.23486106925263267,-0.8446835701914306
-1.0,0.23291039848935272,-1.1116602741959691
1.0,-0.08740068261432798,1.9754002862355584
-1.0,-0.04340792027944608,-0.3232700792994259
-1.0,-1.3479698584636264,-0.07193860344869424
-1.0,0.5911961537391125,-0.3518386171014097
1.0,0.02710686903670273,2.165738833921325
-1.0,-0.11107044293781508,-2.3906317679424594
1.0,0.5218149476105678,1.2857851898350765
-1.0,0.03156983326294076,-0.10872998778423504
1.0,0.4533482806006762,1.6542653716840048
-1.0,-0.16895636312674517,-0.0380899210677025
1.0,0.15449669596206253,1.7666160302251006
-1.0,-1.441216061518289,0.5707017598216061
1.0,0.8944630038925715,2.624503170073498
-1.0,0.02270473843199909,-0.6309213795692491
-1.0,-0.0067263913110864855,-0.542888969253063
1.0,0.6504894510649073,2.0693048385969037
-1.0,1.415837530160792,-1.0735935831411128
-1.0,0.9972519008286145,-0.12498253907625018
-1.0,-1.2516946122465262,-0.43502004938738154
-1.0,0.3094149413373381,0.0013920047645887257
-1.0,1.2611863329604376,-2.1928704572572046
1.0,0.03528150698366821,1.8358983067323995
1.0,-0.474227196430422,1.6865389558127943
-1.0,-0.9914090830495657,-0.11196329903802929
1.0,0.7444477933946229,2.7666583523816115
-1.0,1.0084062413966068,-0.15490950582657276
-1.0,0.241370049033166,0.02623616805069498
-1.0,-0.16417854673905657,-0.51012853697619
1.0,-0.09923163102880841,3.119070690992641
1.0,-0.7783584325927353,1.629849861224176
1.0,-0.5082038290987684,2.1296408508123434
1.0,0.5275385547033549,1.3786758318141472
1.0,-0.0573527519287643,1.7806909844994645
1.0,-0.831702915541866,2.7961125535605316
-1.0,0.47564278929095927,0.2163366381966842
-1.0,0.7232007779157192,0.25223797970945266
-1.0,-1.5855530691185113,0.9430926655508092
-1.0,1.169345485951715,-0.38360298154045297
-1.0,0.9681529095094213,0.9214660302823878
-1.0,-0.2952195972868207,-0.47131849643117135
-1.0,1.1726392328595856,-0.3627234108793956
-1.0,-1.2981269495453223,-0.44560200927503535
-1.0,-0.09090865526406576,-1.5264505798706944
1.0,-0.3930460578830174,1.4285144426613505
-1.0,1.824482964809041,-0.8577108305685021
1.0,-0.3646240049401574,2.13716624055027
-1.0,0.2589893238408633,-1.085746807129917
1.0,-0.7508146596512008,1.7331017756393263
-1.0,-0.6708699679173313,-0.9699322996682531
-1.0,-0.6546485584827041,-1.4782512940143344
1.0,-0.6333747915688087,1.9693182052701812
-1.0,-0.5331927329949772,-1.9165660268453208
1.0,-0.23799001795552036,1.3247720266078207
-1.0,0.6230627405087528,0.3650010913632869
-1.0,0.547881082596566,-1.343799002655052
-1.0,-0.645330089550864,0.09995388583767195
-1.0,0.058201015710216734,-3.2973801991336646
-1.0,-0.5733623359423048,-1.4062067220182977
-1.0,0.6337128281390427,-1.1074386726832717
1.0,0.18199028320207136,1.186637434612498
-1.0,-2.1952969295491114,1.2811164721687698
-1.0,-0.2857814883139282,-1.0057512935880693
-1.0,1.450148320005726,-0.7001782626499272
-1.0,-0.023887340782196682,-1.023178433939756
-1.0,1.2205664627538517,-0.5821022286475972
-1.0,1.3531729995662274,0.5890903537628597
-1.0,1.3486872972649468,0.8939740327649291
-1.0,-0.043018329340020624,-0.6369385734693341
1.0,-0.42285488409781713,1.9432726239973492
-1.0,-0.71811671959101,-0.5837180934718003
-1.0,0.618599540288434,-0.43707304508592704
-1.0,-0.5652673122336961,-2.464546268764703
1.0,1.0306183599279641,2.454111742062576
-1.0,0.5931620426696109,0.3084509519945342
-1.0,0.4272148841531337,-0.4618414363879348
-1.0,0.6801425386099518,-0.9974115805761936
-1.0,2.330496718243027,0.02729906260262889
-1.0,-0.603392536086019,-0.7625849353905659
1.0,0.3535330331241214,1.658925348008415
-1.0,0.07822761169542565,-0.8441690997127395
-1.0,-1.7939916329842487,0.321789559209751
-1.0,-1.4710250821583684,0.37777074053326465
-1.0,1.8240389803651647,-0.5235932907954395
1.0,-0.5555967795730169,1.6286148781929148
-1.0,0.5066218119619695,-0.10709537653000348
-1.0,0.3277919247916335,-0.784297829234641
-1.0,2.177860973701118,0.7326746541594632
-1.0,1.9687884617778482,-1.2041472280884828
-1.0,-2.1918061982505086,-0.668664880671746
1.0,-0.3863319347519634,1.6336315388084235
1.0,-0.1051427006870618,1.6139281881352348
1.0,-0.6197025463139938,1.6375898565636655
-1.0,-0.9088663653528716,-0.5919034966298649
1.0,-0.3079482203273175,1.8479804054500002
-1.0,-2.3894524582987926,0.8019915753568118
1.0,-0.463609323510734,1.5393408595598497
1.0,0.13767048100445559,3.0197913191196823
-1.0,-1.1971591723328598,-0.09624417171079963
-1.0,1.1422070422946258,0.1638507469202327
-1.0,-1.0530221743646626,0.804144602619896
-1.0,-1.03892416754331,-1.0923679990503417
-1.0,1.1386317155407768,-1.5914071643559615
1.0,0.5372458087141178,2.2059083955892955
-1.0,1.1389775837991098,0.9212940633614922
-1.0,0.02063181249175986,-0.0845596210443338
-1.0,1.1249846717872036,-1.4330006417738121
