classificacao,x,y
1.0,-3.2315446631730627,0.06759031148484318
1.0,-1.3219778914217035,1.2070828781425549
1.0,-0.41088211945127234,2.234082520236312
-1.0,-2.869935090482098,-0.17566535980399492
1.0,0.549060710484953,0.9024849228052338
1.0,-0.20802210249281874,0.2844695507888727
-1.0,0.6945120075228396,-1.1477024494331567
-1.0,-1.5173075119773676,-0.3680399268191805
1.0,-0.21032487487854792,0.31744576377307454
1.0,-1.1559156063444733,2.755608573660666
-1.0,-0.7691540022118634,-0.9212193397974978
-1.0,0.3156931222050969,0.278488266871477
1.0,-1.1394422431009148,1.1325276957801247
1.0,0.6663354307232416,0.7220920872395855
-1.0,1.5068808662248832,-2.1349961025565665
1.0,-0.5064179953971353,1.9923401681944033
1.0,0.6241241397777609,0.7194917389517175
1.0,-0.26533132470925613,1.050650200018204
1.0,-1.1734033491445164,0.9503556061295647
1.0,-1.3659657779780237,1.2324180468094348
1.0,-0.538897996296023,1.6516762492326167
1.0,-1.6986447030454728,2.6379610963691524
1.0,0.815610382500347,2.142512057677642
-1.0,1.3929341156925104,-1.412077773517218
-1.0,0.22161796437778128,-0.52397787831603
-1.0,0.22863375867476818,0.040476548936318926
-1.0,0.4774507083332839,-1.678095007900539
-1.0,0.969273237267186,-0.39431410086952134
1.0,0.6042728286672716,1.2256809221110134
-1.0,1.3546880463215183,0.6479747519076128
-1.0,1.1004844483638465,-0.2939136175243762
1.0,0.020290850705225537,1.2935408667599981
-1.0,-0.7736978529360594,-1.1522807121876435
1.0,-0.957983059675159,1.7170005769087688
-1.0,-0.6662481869313891,0.2201046194230519
-1.0,-1.8039712517344786,0.7731569994428291
-1.0,0.40919101770971306,0.12279232979629862
1.0,-0.4965381512771511,1.497454720351416
-1.0,-0.40661050895971423,-1.9223956906575745
-1.0,-0.43539767311890276,-0.8575803062716223
-1.0,-1.7812252214063642,-1.2931795636589731
-1.0,-2.1842226648578307,-1.763052333157462
1.0,0.26842942872923614,3.0053050181180345
-1.0,0.1801940912854908,0.12101589918509476
1.0,-1.2068086303786247,2.1063455710972994
-1.0,-0.9640195477056893,-0.16025730945717928
-1.0,0.25241760869374363,-1.046220700202381
-1.0,-0.7826347459673042,0.23304045696280326
-1.0,1.0179362870162434,-0.20520995137848388
1.0,-0.32370853157386237,0.8422746124863776
-1.0,0.11936466133724176,-0.4933190887690732
-1.0,0.38082845279315913,0.3239183454618558
1.0,-1.0772824863996733,1.192251436837873
-1.0,0.19329485191054677,0.025518445503333025
-1.0,0.20777683692734927,-0.4444115638225178
-1.0,1.3030663213973421,-0.10207040745314927
1.0,-0.41890583349376875,1.2595371452542086
-1.0,-0.03230359859479114,-1.3520918295837179
-1.0,0.6957451380994959,-1.3431683437174484
-1.0,0.7008442912784687,-1.781487141521802
1.0,-0.3519447938108663,1.1427163666946776
-1.0,0.49766382874551124,-2.374043402182631
1.0,0.2845980426337942,2.982657670071977
-1.0,1.1170827965514443,0.6225346723987478
-1.0,-0.7805494044262515,0.0392403236152002
1.0,-0.10329863320908275,2.1213415147240973
1.0,-0.06276425435217653,1.0769855599839728
1.0,0.7143330013498981,0.7704701166377768
1.0,0.4715693424866426,1.2119971890956591
-1.0,-1.8209117295541009,0.5212054296600495
1.0,-0.21155221912339386,1.2887466245761752
-1.0,1.1426003393791582,-0.9631616940576845
-1.0,-0.8279538759644937,-0.7262039936929365
-1.0,-0.09813417056054502,-1.148615868397194
-1.0,-2.6517856350854547,-1.247004736437803
1.0,-1.8408101539690769,2.74779718656603
-1.0,1.1953346556059155,0.19161200317727847
1.0,0.8982282442837514,1.0612172337136605
1.0,-0.016240723761947483,0.9404619065202945
1.0,-0.3028532184132544,2.218686458794345
1.0,-0.25870274237752605,2.0761925492826023
1.0,-0.26539536935251273,2.9710495918941167
1.0,-0.3317126005941872,0.30296876398325256
1.0,-2.3626029813371954,0.322828439928718
1.0,-0.46363219421508134,1.808391944660509
-1.0,-1.7021232266248514,-0.19189772889900403
1.0,0.6824294686791724,1.0160846461332382
1.0,-0.10315457285252685,1.3972419930523179
1.0,-1.0104216272988173,2.1240538338592883
-1.0,0.3238107112222317,0.22966458983125862
-1.0,-1.8517927512384842,-0.036204424885069766
1.0,-0.10726254893348745,1.1592778233612355
1.0,0.2439573411182217,2.6812100633443254
-1.0,-0.24495229930541448,-1.3597919315215645
-1.0,-0.30460001424409905,-1.0946414896878292
-1.0,0.33250372054005284,-1.450365932836216
1.0,1.6677325516952792,0.8631036426124821
1.0,-2.1325227265576903,2.4233011459998055
-1.0,-0.44458826805253576,-1.6843936897036422
-1.0,0.20635561709690983,-0.17836872035908852
-1.0,1.100553611184447,0.18103512770520547
-1.0,0.0563531875485937,-1.062035304123789
1.0,0.39067800582848244,2.7895033073331392
-1.0,-0.7998230800291907,-1.2479486992008775
-1.0,0.2915562010810842,0.35281033750600654
-1.0,-0.8294512746179481,-0.45747591752983785
1.0,0.03980253317335487,1.6876002442253188
1.0,-0.40821065946639523,1.3457663357113345
1.0,-1.279729346141393,1.6523108268676185
